,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,4201.538574,4225.641113,4230.769043,4204.615234,4208.717773,4241.538574,4231.794922,4209.743652,4206.153809,4188.717773,4214.871582,4246.153809,4218.461426,4218.461426
1,4200.512695,4235.384766,4231.282227,4208.205078,4216.922852,4242.563965,4236.922852,4226.153809,4208.205078,4195.384766,4221.025879,4248.205078,4218.974121,4216.922852
2,4193.333496,4231.282227,4228.717773,4203.589844,4217.436035,4245.641113,4243.077148,4234.871582,4208.717773,4200.0,4224.615234,4244.615234,4218.974121,4214.871582
3,4188.717773,4217.94873,4221.538574,4199.487305,4215.384766,4246.666504,4239.487305,4227.179688,4208.717773,4188.205078,4220.512695,4239.487305,4215.384766,4206.153809
4,4183.077148,4215.897461,4212.820313,4197.436035,4214.358887,4237.94873,4229.743652,4218.974121,4208.717773,4185.128418,4215.897461,4233.333496,4211.282227,4195.384766
5,4177.436035,4219.487305,4207.179688,4193.846191,4212.307617,4229.743652,4222.563965,4212.307617,4208.205078,4192.307617,4216.410156,4227.179688,4208.717773,4189.230957
6,4164.615234,4203.077148,4193.333496,4180.0,4197.436035,4221.538574,4202.563965,4189.743652,4201.538574,4176.410156,4207.179688,4213.846191,4197.94873,4172.307617
7,4151.794922,4187.692383,4181.538574,4167.179688,4183.589844,4209.743652,4185.128418,4167.179688,4195.897461,4151.794922,4190.769043,4200.0,4185.641113,4151.282227
8,4153.333496,4198.974121,4186.666504,4174.871582,4191.282227,4208.717773,4191.794922,4166.153809,4196.922852,4150.769043,4191.794922,4197.436035,4185.641113,4151.282227
9,4157.94873,4202.563965,4189.743652,4179.487305,4195.384766,4216.410156,4197.436035,4169.230957,4200.0,4156.410156,4193.333496,4192.307617,4187.692383,4157.436035
10,4148.717773,4186.666504,4174.358887,4169.230957,4183.589844,4211.794922,4184.102539,4165.128418,4198.461426,4147.692383,4184.102539,4181.025879,4182.05127,4145.641113
11,4137.94873,4177.94873,4165.128418,4161.025879,4178.974121,4204.615234,4181.025879,4164.615234,4198.974121,4138.461426,4188.205078,4178.974121,4177.436035,4136.922852
12,4137.436035,4174.871582,4170.769043,4157.436035,4183.077148,4202.05127,4193.333496,4168.205078,4196.922852,4141.025879,4197.94873,4181.025879,4181.025879,4145.641113
13,4144.102539,4171.794922,4177.94873,4158.461426,4183.077148,4203.589844,4201.538574,4175.897461,4196.410156,4151.794922,4200.512695,4184.102539,4189.230957,4160.0
14,4155.384766,4177.94873,4186.153809,4168.205078,4184.615234,4210.769043,4207.179688,4190.256348,4202.05127,4165.128418,4208.717773,4195.897461,4198.461426,4171.794922
15,4168.205078,4189.743652,4198.461426,4179.487305,4193.333496,4215.897461,4215.384766,4203.589844,4206.666504,4182.563965,4231.794922,4214.871582,4210.256348,4187.179688
16,4181.538574,4203.077148,4214.358887,4190.769043,4198.461426,4215.897461,4219.487305,4213.333496,4207.179688,4198.974121,4254.358887,4235.384766,4225.128418,4208.717773
17,4201.025879,4221.025879,4230.256348,4207.179688,4203.589844,4223.589844,4219.487305,4221.538574,4209.743652,4208.205078,4267.692383,4258.974121,4236.410156,4228.717773
