,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,0.7797184267894144,0.18767780635035436,0.5900353994963733,0.254898441380641,0.0929011760430375,-0.17747816966721772,0.06235489905511203,0.3477987120573191,0.2611274695371571,0.649172317809927,0.5460323444668953,0.9693819803292789,0.23883081412680396,0.5554470873920258
1,2.309843576973605,0.6137489427828695,2.175851929489478,0.6936388267170513,-0.008612551634788147,-1.5797571687251237,-1.9118046732108551,-0.79511041555203,-2.4261027545373395,-0.19874739349645767,3.4249528562931553,4.195704269715809,3.3585901088388286,2.982403380077744
2,3.659811596316741,1.0187674780685287,3.5564896718394565,1.0907550688036112,-0.08516034128030597,-2.843132712409246,-3.7219399605344967,-1.8767756662430848,-4.9229136170131245,-1.0190514044286318,5.949921640177424,7.0058442153146006,6.131751954460377,5.137668289879776
3,4.76364318618179,1.4122375155272924,4.649573184645467,1.4432575877634544,-0.1027448256420928,-3.8352824942448525,-5.1860830245836365,-2.7776262010579718,-6.968674921259018,-1.6935945929430132,7.913074877019137,9.16095909703222,8.316381866307355,6.865300576854953
4,5.575627432400439,1.796161117922905,5.403078358445418,1.7485467697333743,-0.037025429046300386,-4.452806217595154,-6.158200967277552,-3.3948715265515172,-8.348909223334555,-2.1232751919863464,9.170761478105513,10.495360599394221,9.738447581646604,8.05153577657949
5,6.070855085460253,2.1618402774708816,5.797235365871253,2.002683695971955,0.12242032245014145,-4.633034191063285,-6.544503295019599,-3.6553120733707702,-8.920667586519048,-2.240933755168206,9.656680147419616,10.932080087447378,10.308692158413008,8.63312778993441
6,6.244034836391483,2.489025579538726,5.84275161209628,2.199250017775507,0.36979926730236207,-4.361053551635307,-6.3135182039056,-3.524809829301617,-8.629084252709598,-2.0198974350381937,9.385369131816386,10.487712785090624,10.028865513823591,8.600545613925103
7,6.106901545714411,2.747563728532542,5.575741496121479,2.328972080140547,0.6831081732651655,-3.671091763949949,-5.498796419291602,-3.0131998496317838,-7.513164734675267,-1.4772473523301333,8.445775390249452,9.26605827189734,8.986757101454707,7.995769408211567
8,5.684615768231001,2.901263571702186,5.050140842742868,2.3801552210661505,1.0264610997744132,-2.642096622878667,-4.194068410566463,-2.1740100683647787,-5.70034184283745,-0.6716414330124051,6.985948552317185,7.441500742161462,7.340960020191244,6.904971194432457
9,5.011633806003905,2.91334405277408,4.328703193699887,2.3398593616974535,1.3544371341110226,-1.3880809724337535,-2.541644050669477,-1.0990099996857807,-3.3907932588463265,0.3037834524519161,5.191098532493832,5.234413046672389,5.297658239108342,5.446935317940268
10,4.127594741250636,2.7526050662002732,3.473881125332468,2.1956646001555087,1.6178766980538803,-0.04446509036981831,-0.7156676356387424,0.09176069271254006,-0.8337542398734041,1.3323709893906124,3.258156425893638,2.881943085655953,3.0827759531422676,3.7586102694808994
11,3.0738031438664,2.3993941375297516,2.5399457004605432,1.9378289844887764,1.7703734115990781,1.2478415048486473,1.0975860795876278,1.2633048071554114,1.7010650401626954,2.2873719148674847,1.3704461877423602,0.6081859746197361,0.9134029735930344,1.97959791932164
12,1.890846920690086,1.850514010354339,1.5675588945193564,1.5616182924138584,1.774636057046535,2.35860193938572,2.719938618194298,2.2807779888021003,3.9534219823565313,3.046307098683646,-0.3239735631934853,-1.4021569092535076,-1.0275809587219087,0.2375830778262414
13,0.6177451776569551,1.122390609126625,0.5816776683301779,1.0695714063189066,1.6079289773609204,3.1826454273728157,3.9997093210225114,3.0246871214162914,5.700354918535043,3.5047709974550583,-1.7273091715687598,-3.023025254779567,-2.6103198980784486,-1.3633845825255158
14,-0.7072405120280685,0.2520509745465219,-0.40684355565345576,0.47344284890503435,1.265921597184554,3.6507650014123283,4.8263298591687676,3.4045018142575785,6.778853416984384,3.5883386710111673,-2.7984071799789274,-4.196589588257062,-3.7679135047828267,-2.75024229019771
15,-2.0443513363292314,-0.7042928630876829,-1.396212459856255,-0.20446180143754955,0.7644657257249909,3.735909650381794,5.139808540079509,3.3692147471854645,7.101170480052962,3.2614791927695217,-3.549873529723351,-4.932075473518568,-4.496518936482474,-3.8830508259548084
16,-3.349233706722653,-1.6750183154028935,-2.386126367828058,-0.9308556167353842,0.13905058609185492,3.4541248945325083,4.934385274037944,2.913731042228744,6.661541564268182,2.5326639302949667,-4.036754173860325,-5.294368642727391,-4.846171340650106,-4.7519013230352085
17,-4.569916991247456,-2.5789629280900606,-3.3691194778240745,-1.6622205187220807,-0.5580608676916802,2.8603984155565954,4.256420388707345,2.0803995538894875,5.534088897028684,1.4551710222840422,-4.338929138545589,-5.384539447107815,-4.904260243281665,-5.369437567657579
18,-5.644946679902608,-3.332916425676066,-4.322614610734791,-2.346932794988583,-1.262756463600256,2.0402013782669703,3.1971699898935446,0.9554782597729576,3.862612292620386,0.1234209066272834,-4.540369351806945,-5.31569412574012,-4.774659242754894,-5.7605690510537135
19,-6.503697839523121,-3.8600633409569944,-5.2035025792260825,-2.928813389841938,-1.9055705687277325,1.097996970299365,1.8815544893412246,-0.3391853677748641,1.8437125753176251,-1.3349707993589068,-4.708894613212244,-5.188296444205082,-4.556076231181096,-5.951417880313971
20,-7.069606638876924,-4.098541215443441,-5.946782921364142,-3.3519549204146473,-2.4190757062536563,0.1442657251433056,0.45429914499350543,-1.6585132240009792,-0.2947853446019899,-2.770873539357444,-4.879967963138509,-5.0691813553899205,-4.32319700590462,-5.959665909867942
21,-7.266572890397121,-4.009173379428778,-6.469206779645437,-3.5664558910882183,-2.7453748115856142,-0.7173419100638486,-0.9350747437678634,-2.849438172715722,-2.317854037834714,-4.028144807322112,-5.047384078697326,-4.977880880278951,-4.1136511093936825,-5.7882230474271354
