,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,-2.43565451369437,-2.569006984693118,-1.9485197490837387,-2.4390187087212456,-1.6257244162967015,-0.0016288805457911316,-0.855395850529733,-0.5948471139375167,-1.2090222409510043,-1.2302269918495619,-1.2280006409681976,-1.7610475289312113,-1.1884424925168082,-2.2870197260223675
1,-4.6735057824437485,-5.852611219430803,-2.8405673961742828,-3.1892147598577845,0.21244516599905278,3.3596449559081862,3.552376474327667,3.146999690125677,0.3971220541130017,-0.007859638129774346,-3.2649274107004587,-2.944449422082758,-4.675895675958075,-7.2160411915041625
2,-5.804956416456488,-7.81048416804854,-3.04326277968301,-3.260603138308173,2.0951368088281757,6.24394241235582,7.739718451693223,6.4902417000244474,2.2145420509112763,1.3559776202463958,-4.476781496997306,-3.3973016008676415,-7.016840970464428,-10.321018926530634
3,-5.298515550582836,-7.811533745317016,-2.248805772907677,-2.4852728983247423,3.737912266965774,8.159562554763863,11.191065639510507,9.001006181160752,4.128197644776918,2.734212277534031,-4.361496608914366,-2.7594442824575487,-7.4441201497614315,-10.542398387768884
4,-3.052840567209199,-5.705283927754075,-0.4160204987489535,-0.8863884893708337,4.840922320378069,8.683850882879462,13.263246817323779,10.275397651300844,5.837485536574672,3.9091270070486797,-2.798417228319343,-0.9687919441693126,-5.709697079798714,-7.618515226075973
5,0.541357757531014,-1.877318909971291,2.1778917695935007,1.3061041430460634,5.15414214753039,7.559577456773578,13.311544204528673,10.001087415885932,6.907961742236064,4.614332136289704,-0.10435677584474379,1.683448078930971,-2.172054709471541,-2.1843671503030775
6,4.666558402246693,2.825625098018834,4.966065246829785,3.6799443450596745,4.553698180714827,4.807409791130877,10.913360606526474,8.048031437623528,6.9039976872469575,4.612921503564389,3.0364397502258096,4.590205731788895,2.282685807152031,4.380242120059107
7,8.263795250788327,7.2867249328024615,7.206886991710147,5.707885113885606,3.101119140073072,0.807819454064658,6.107932649064785,4.559776314347442,5.558065032727167,3.7860678560399745,5.753436905120866,6.960472687226257,6.469576601799485,10.315280983907398
8,10.299681041659191,10.384334823186062,8.16836610351383,6.853332131823129,1.0578127296462008,-3.699138928632437,-0.4541123822239651,0.005054503016219571,2.9136976767721667,2.1994008881246665,7.234622019251581,8.022440293818725,9.225409512280848,13.960101347705008
9,10.050760593202142,11.2697833454513,7.3411254066414795,6.698665591424874,-1.1601253328357395,-7.7281939627331315,-7.539063631507894,-4.847099578789835,-0.6167742183854474,0.1191653575432455,6.966646137686297,7.250342196392979,9.734664518504276,14.216358543292612
10,7.328809876815284,9.589653059897174,4.621750908629025,5.068837503213763,-3.080718860736436,-10.270342457632553,-13.566519433862794,-9.04592815013272,-4.312430025424111,-2.034648397357266,4.899455961980353,4.552134378179258,7.768789532828626,10.864446336168973
11,2.5786201369265913,5.594398133235701,0.4058803927660711,2.1156485257888202,-4.301369848312248,-10.569952037283965,-17.007548457493915,-11.658133354730065,-7.314848726693732,-3.7900162555868016,1.4828333364482136,0.3561893838784974,3.7671022317057465,4.642220091569932
12,-3.191100433892137,0.10066430079309828,-4.452041591829372,-1.6693329691911534,-4.600693024926901,-8.374005789735987,-16.831172171469678,-12.00330847726902,-8.863357016794774,-4.75142950166076,-2.442354808868358,-4.443687215924808,-1.26980755630336,-2.939719186151353
13,-8.638389877288626,-5.6892437446776984,-8.81982636894202,-5.530636395330764,-3.9984510266768005,-4.065234698515073,-12.854365830972018,-9.860252306540588,-8.522150559636431,-4.715586628672933,-5.872199074658097,-8.687298413807389,-6.049427957746483,-9.997438181501932
14,-12.426603572192024,-10.46951524886486,-11.572580195380482,-8.606719109661887,-2.741080089005659,1.3813829699008642,-5.869465569378328,-5.576940038950821,-6.3250574424057415,-3.7355976838310196,-7.9229795597024735,-11.248097075909467,-9.34517694484838,-14.777049006901088
15,-13.580451757809746,-13.144525496336925,-11.906290422854322,-10.136143176537189,-1.2156562223509362,6.625883757680739,2.511949878563784,-0.03745502628266294,-2.787001248145907,-2.1094864189719185,-8.085150206193669,-11.353371228524221,-10.339140604241791,-16.12048659897954
16,-11.757257096576325,-13.093255321993706,-9.58639861214452,-9.65863102445495,0.17914320071884673,10.319695756946746,10.26872188315771,5.522049866282294,1.2273062163594748,-0.29258986218479,-6.369165916037123,-8.828083521835508,-8.84749069702671,-13.762483215537213
17,-7.350777275605779,-10.31539145805677,-5.0492666371100015,-7.152877409312578,1.1601528729119355,11.488195500833562,15.51773806127653,9.810271788922089,4.740833907273397,1.2408845749499762,-3.2957106183806055,-4.180890749923657,-5.359906869152934,-8.376872106798377
18,-1.392097205391454,-5.4218605788670375,0.6852424928983668,-3.066991881238324,1.6395973369178543,9.820241411204425,17.034053443691196,11.813899426177061,6.936151659384185,2.143240725267025,0.2685718580377926,1.5052381591090047,-0.8807351509408349,-1.3642481676677873
19,4.726941848203265,0.5246452444474217,6.274110640517055,1.7730737218681827,1.728975866705817,5.76924986956344,14.582531446502706,11.072818454251877,7.378138013713179,2.297214655538044,3.3786332098814262,6.855225424935097,3.378599772146979,5.551026225246546
20,9.62713340804808,6.2726729771631025,10.412095865760875,6.355858018520541,1.666200383765278,0.4280539897562604,8.958695800281268,7.814362590035876,6.119397030589992,1.842293311753874,5.296067513577286,10.577599503894199,6.35942432016825,10.791980356415968
21,12.300847416074204,10.675529336893216,12.185584333395402,9.725771007285372,1.6945118344752135,-4.787413617087446,1.7298607085914888,2.9016914325186076,3.658334493248672,1.1129728653368798,5.699337714882651,11.821065150993173,7.455128504082915,13.32970672003306
22,12.350288885732772,12.938024598827601,11.310867783715608,11.207152317965148,1.9410821319505283,-8.54766666008998,-5.236305964336113,-2.394516480736414,0.7674260595683595,0.5090995494709483,4.751572269489759,10.402104427110503,6.657614789126343,12.90169702104309
23,10.038614641945195,12.757662213538454,8.183853543894708,10.550763681246206,2.344812902376138,-9.983723725457748,-10.302929737270988,-6.738627215417663,-1.749833620214011,0.34309179243465915,3.0064300121358007,6.833326181944293,4.509190113356275,9.996540977912616
24,6.148824663575299,10.335888553338528,3.7289778193278065,7.967124278818984,2.6652978871799387,-8.90954178140418,-12.488863970472304,-9.089253857683644,-3.2942339042974615,0.7182862285104158,1.1877115197246486,2.1460193378373673,1.8822892842581944,5.627895000338961
25,1.7073268804001784,6.273454483001217,-0.8994045010584167,4.0456400771923935,2.574182939102268,-5.828449751319535,-11.664419432782626,-8.97192972331553,-3.625611777122823,1.4828240352697595,-0.07851454593590614,-2.4331632931152334,-0.3345549960638109,0.9842553041369961
26,-2.3297462180459414,1.3939751177784405,-4.662428164223217,-0.40881123300909517,1.7975368814067634,-1.7319210738212238,-8.477181044126823,-6.58812915411857,-2.894379176862336,2.2773887102124757,-0.48464763784222187,-5.845099540082966,-1.5368401854891927,-2.9261482156221903
27,-5.323067982649906,-3.4473073694052294,-6.915559307903994,-4.569799689374368,0.25581670108489724,2.2330344580990356,-4.058525895093618,-2.732807365070211,-1.5497338333140271,2.661914322920389,-0.13761139257535449,-7.484114904257573,-1.5897683375169849,-5.523622669958781
28,-7.055183631112668,-7.518972455732306,-7.534173195597693,-7.759328880919354,-1.8545703205406021,5.112153548402157,0.3707423272308313,1.4505513057490276,-0.1643555294080067,2.278123192664515,0.5030924161645501,-7.319568710562482,-0.8395952127445134,-6.730542643748684
29,-7.67479352622879,-10.303734371071945,-6.855549410549382,-9.554171703044187,-4.075536387183565,6.394282508054145,3.8556367700434273,4.801790120779236,0.7609642136900266,0.9916797363617879,0.8225709134686569,-5.823958739325206,0.04894012529406418,-6.866107708183157
30,-7.520466983813978,-11.521201579058447,-5.472692040816358,-9.814069233533923,-5.8013950453517005,6.0915457982022,5.912463261353632,6.464808947915825,0.9487862782171661,-1.0355443625511662,0.31173617988926033,-3.745037526554164,0.369183653808489,-6.419860399435399
31,-6.906284082619708,-11.10310639863737,-3.9666522359052885,-8.643416125187239,-6.46037267393996,4.641118857263538,6.539964120329725,6.10666477905546,0.40937221999718887,-3.368808052073539,-1.2026412628004757,-1.8111708200942211,-0.33563774652635825,-5.799871295738391
32,-5.96168170228425,-9.151425416910337,-2.6823276055848604,-6.316016621228355,-5.705109020942135,2.6831377391666242,6.067349103357764,3.9783480354200806,-0.5924454841938217,-5.413062618015616,-3.4450009114146374,-0.47813076188589865,-2.0694598442992893,-5.154303678167945
33,-4.59189168616918,-5.905753796624806,-1.6316798939751405,-3.197006097823884,-3.5475523815752688,0.8080748063003316,4.926872641463613,0.8090823818897587,-1.6458427831152282,-6.579365613732898,-5.741730602064136,0.19437075314102464,-4.343381952481208,-4.332470945662779
34,-2.5738809372675195,-1.7310734071330927,-0.5561423474580104,0.31290742036215285,-0.38990426789972726,-0.6310400478499076,3.4557323031170384,-2.4260179750390547,-2.3350422971284797,-6.453633683952491,-7.225699153930858,0.4990208248767333,-6.317526661447655,-2.99589798319485
35,0.2547396455742229,2.881884100266161,0.8835901670084403,3.8031986801073634,3.0635409677740997,-1.579523144688951,1.8061318125030505,-4.791759248515942,-2.3658814396156895,-4.917590262968276,-7.130480014253935,0.8958646059593744,-7.081524806083653,-0.831478675856935
36,3.797779659557646,7.325511267308636,2.87321735451676,6.859782471871526,5.990071989982807,-2.2073596260452364,-0.0134294723023688,-5.648943770966238,-1.642887895888577,-2.188895800107859,-5.076709641301521,1.7640133545032979,-5.982032976409587,2.221499024731256
37,7.58654747437658,10.917942013614022,5.26789631846826,9.073441118127413,7.6730535060944565,-2.7469437213717414,-2.0039578897247528,-4.8118478255430555,-0.28289908259067326,1.2266778161012644,-1.2519927554524244,3.190982884590625,-2.8872916129707193,5.826505234553501
38,10.815317543833203,12.993413972681102,7.554343602518181,10.071481778193762,7.699405669230562,-3.320913343021649,-4.0287454225641035,-2.5707959350086105,1.4274996068790113,4.65285148230861,3.5820920724334533,4.885609659582666,1.7034293795876703,9.255497595529405
