,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0,0.007482371464571125,-0.024383717631908178,0.0751122454063498,0.0070538583451333495,0.2776535338861509,0.5995721345340137,0.6465943020013792,-0.4907651400662827,-0.3504825121543698,0.032014919171676155,0.20922577783743934,0.0957397971331446,-0.10583352739897181,-0.17469084731513335
1,-3.121541775237915,-2.0639843190462943,-1.6661081649224045,-1.5444388490886267,-1.7222432087545085,0.9416203455158827,0.7076822620059902,2.9820089470602467,3.5939782729334575,2.331668370222813,1.5518078245787967,-0.6341226796358368,-1.166682448940662,-2.534734232214264
2,-5.836594188600013,-3.719605136702481,-3.327652874698817,-2.7549253091123678,-3.208406655725369,0.8571728655698266,0.4034194173697164,5.931045894206748,7.008470172684683,4.31520361646183,2.478452418663582,-1.4976323181082647,-1.994154519799658,-4.667127700065223
3,-7.7325488964038716,-4.6859767847063045,-4.75120771630563,-3.360389208762918,-3.748668327991433,0.18901544511335502,-0.39681407256721474,7.677165918530049,9.159985449624042,5.607721491063257,2.705825554227081,-2.530101542554363,-2.457514126152789,-6.36373265905382
4,-8.46697707963699,-4.780892765115114,-5.698962397427433,-3.235578862500116,-3.1779298296790017,-0.9592877177340872,-1.6168002942589665,7.7084086096281075,9.438316049495231,5.883987980874414,2.1407802277474897,-3.6098385883882282,-2.494400559969618,-7.354680202594082
5,-7.821649819929391,-3.9774025019826396,-5.8906307730518215,-2.419858598130993,-1.649170944124701,-2.2391700912864536,-2.971778396627638,5.831293508157129,7.535446493482554,4.955962371874802,0.9113238878009902,-4.461788804143174,-2.114076911685207,-7.344417149572164
6,-5.773856377391302,-2.4118208646641475,-5.092657505771637,-1.104769366420521,0.40514675095538494,-3.1743153751135162,-4.041504633446919,2.293172424989064,3.6181071023355824,2.8672546872752296,-0.6625656725577365,-4.731743984638147,-1.3893685157214022,-6.106658623108898
7,-2.551897752851806,-0.3651182768996838,-3.229374034864742,0.4125292461644134,2.39180690753153,-3.33813148163365,-4.397281388272512,-2.183799149482431,-1.5879998916870217,-0.048195079376514134,-2.151398379420844,-4.109503812406124,-0.44086791035212175,-3.60520064418624
8,1.355092263455744,1.7818138908280847,-0.47149111892266155,1.7980999084201434,3.723488558418277,-2.52581802879621,-3.7446633231591697,-6.505296611652096,-6.875140891873552,-3.185189555918984,-3.130690491590938,-2.4605418957903997,0.5826648384336622,-0.08958076195234904
9,5.253809725012806,3.6144909814613055,2.7401361427893907,2.756054881805896,3.987197073723451,-0.8550079689464971,-2.0376291372428534,-9.452652614322071,-10.816123915375123,-5.7837775484817735,-3.2974761507407244,0.07999313409754814,1.5244708687095554,3.883184374411247
10,8.370700906911656,4.763397399800182,5.758169943361946,3.092581335431879,3.067096131575613,1.2467764729898585,0.4727835313840006,-10.028093426263244,-12.16407610089232,-7.125845943321883,-2.5576628925897555,3.0877657448907545,2.238616903129276,7.527077251361602
